id,text,url,author_name,comment_id,comment_text
1554702803361784,"🧡
النجمة 6 ديال 20 راها كااااينة !🥰

شارجيوها واستافدوا من الامحدود على مواقع التواصل الإجتماعي صالح لمدة 15 يوم🧡

�https://www.orange.ma/ar/Offres-services/Offres-Mobile/Recharges-Orange/Bons-Plans/Reseaux-Sociaux-6

#OrangeKayna",https://www.facebook.com/reel/1539453071217756/,Orange,N/A,(No comments available)
1552310490267682,"🧡
بغيتو تعرفو شكون ربح فطومبولا العيد مع Orange Money👀

تفرجو فالفيديو 👇

مبروك لمحمد وحظ موفق للجميع فالمسابقات الجاية🧡

#OrangeKayna",https://www.facebook.com/reel/1296818292536343/,Orange,Y29tbWVudDoxNTUyMzEwNDkwMjY3NjgyXzEwMTI3ODIxNzQ1OTc5MzM=,واش كاين العرض *6
1552065420292189,"قالو لي هزي أعز ماعندك قبل ما تخرجي... أكيد غنهز Dar Box 5G 🧡

استافدو من Dar Box 5G Orange ب 50Mbps وبل MaaaX Débit غير 299 درهم للشهر وبدون تركيب 🧡

https://boutique.orange.ma/ar/offres-dar-box/dar-box-5g

#OrangeKayna",https://www.facebook.com/reel/978460735077536/,Orange,Y29tbWVudDoxNTUyMDY1NDIwMjkyMTg5XzIxNzg1ODUxODI5MzM4NzI=,واش كين العرض ديال 50 درهم *6
1551737566991641,"تكونيكطا النهار كامل على راحتك مع سخاوة النجمة 30 😍

3 جيجا غيييير ب 10 دراهم صالحة لمدة يوم كامل 😎

https://www.orange.ma/Recharges/Recharge-Internet/Maaax-Internet-30
#OrangeKayna",https://www.facebook.com/reel/1000804928994455/,Orange,Y29tbWVudDoxNTUxNzM3NTY2OTkxNjQxXzIwOTEzMTAyMTUwNjg4NjI=,واش العرض 50 درهم*6
1550782763753788,"عيد أم سعيد لكل الأمهات 🧡
خليوليهم شي كلمة 👇

#OrangeMaroc",https://www.facebook.com/reel/1757343118962523/,Orange,Y29tbWVudDoxNTUwNzgyNzYzNzUzNzg4XzEyMjM0OTYyODk3MzUzMzg=,رجعو لينا 30درهم*6
1545383120960419,"عيد مبارك سعيد من أورنج ليكم كاملين 🧡🌙

ومتنساوش طاڭيو هداك ولّا هديك لي كل عام مكيلقاو مايڭولو لحبابهم فالتيليفون 📞👇

#OrangeMaroc",https://www.facebook.com/orangemaroc/posts/pfbid02gDsGGLbL5948ibmKz5jyzngbSoT1ikpXkxvmdEYggwjVLA8NMNH2w9WqcfnuA8Lul,Orange,Y29tbWVudDoxNTQ1MzgzMTIwOTYwNDE5XzE4NzY4NTQ3ODYzNDA0NjI=,ديرو الخير فهاد العيد وردو لينا *6
1544468671051864,"عيد مبارك سعيد 🧡
هاد العيد هدية الجمعة من Orange ولات أكثر سخاوة.
دخلوا ل Blany على تطبيق Max It واستافدوا من هديتكم الإستثنائية دابا 🎁

https://oran.ge/App#
#OrangeKayna",https://www.facebook.com/orangemaroc/posts/pfbid033GHpYPPtSZLDsWDAat4Gi13SjuYg7eReGKbnKYQPANUDk17VPRE9x4NAZWdY7tcXl,Orange,Y29tbWVudDoxNTQ0NDY4NjcxMDUxODY0XzE0OTc0MjUzODg1NDI4ODU=,عطيوني رقم للتواصل مع تكنيسيان راه الويفي مشا لينا من البارح او مخلص
1544410357724362,"⁨ أورنج تتمنى لكم عيد مبارك سعيد و كل عام وأنتم بألف خير🧡

#OrangeKayna⁩",https://www.facebook.com/orangemaroc/posts/pfbid02iGMrcEUoMPEtYtXExNGSF8YZ11bqBa4LGe1tEWNaKGaBtein7NQQxWmhmp1ExYwfl,Orange,Y29tbWVudDoxNTQ0NDEwMzU3NzI0MzYyXzk4NjkzMTk2MDY0OTQ2OA==,هي إلا رجعتو لنا نجمة 6 30 درهم🙄
1544270714404993,"إيوا شارجيو حتا نتوما النجمة 6 غير ب 50درهم وبقاو ناشطين الشهر كاااامل 🔥

شهر ديال اللامحدود من مواقع التواصل الاجتماعي بالإضافة ل 1Go من الأنترنت و 1 ساعة من المكالمات غييير ب 50 درهم !

https://www.orange.ma/ar/Offres-services/Offres-Mobile/Recharges-Orange/Bons-Plans/Reseaux-Sociaux-6

#OrangeKayna",https://www.facebook.com/reel/994138959870985/,Orange,Y29tbWVudDoxNTQ0MjcwNzE0NDA0OTkzXzE2NDkwOTg5NjI4NjYwMDE=,"عروض اللامحدود على  مواقع التواصل الاجتماعي ما زالت مستمرة على تعبئات:

•50 درهم *6:لا محدود على مواقع تواصل الاجتماعي + Go1 انترنت  + ساعة من المكالمات،صالحة لمدة 30 يوماً.

• اللامحدود مستمر أيضاً على تعبئات *6 : 5 دراهم ، 10 دراهم و20 درهماً."
1544108704421194,"Votre nouveau Samsung à 0 DH ? C'est possible ! 📱✨

Rapportez votre ancien téléphone et profitez d'une reprise simplifiée pour repartir avec le nouveau sans rien payer.

Profitez de cet échange facile qui ne vous coûtera rien. 🧡

https://oran.ge/4dgvkFr
#OrangeKayna",https://www.facebook.com/orangemaroc/posts/pfbid02B3z5HqsucPqzuNmRKm2zZRBCqhyWLWBbtBdsWxyr1krhBG1GFfdZQfu2aXzcArcml,Orange,Y29tbWVudDoxNTQ0MTA4NzA0NDIxMTk0XzEyNjQ4OTM0NTU0MjU2NTQ=,3ndi ridmi nout 12 imkn liya nbdlou
